iteration,log_likelihood,network_size,parameters,description
431,-17.29868949033203,66,5000_2500_1_0.2_0.1_100,
432,-17.298689490332027,66,5000_2500_1_0.2_0.1_100,
433,-17.29868949033203,66,5000_2500_1_0.2_0.1_100,
434,-17.29868949033203,66,5000_2500_1_0.2_0.1_100,
435,-17.29868949033203,66,5000_2500_1_0.2_0.1_100,
436,-17.29868949033203,66,5000_2500_1_0.2_0.1_100,
437,-17.54982469085456,67,5000_2500_1_0.2_0.1_100,
438,-17.54982469085456,67,5000_2500_1_0.2_0.1_100,
439,-17.549824690854557,67,5000_2500_1_0.2_0.1_100,
440,-17.549824690854557,67,5000_2500_1_0.2_0.1_100,
441,-17.853612343289377,68,5000_2500_1_0.2_0.1_100,
442,-17.853612343289377,68,5000_2500_1_0.2_0.1_100,
443,-18.167996574111218,69,5000_2500_1_0.2_0.1_100,
444,-18.30782125349652,70,5000_2500_1_0.2_0.1_100,
445,-18.307821253496524,70,5000_2500_1_0.2_0.1_100,
446,-18.307821253496524,70,5000_2500_1_0.2_0.1_100,
447,-18.307821253496524,70,5000_2500_1_0.2_0.1_100,
448,-18.307821253496524,70,5000_2500_1_0.2_0.1_100,
449,-18.307821253496524,70,5000_2500_1_0.2_0.1_100,
450,-18.307821253496527,70,5000_2500_1_0.2_0.1_100,
451,-18.307821253496527,70,5000_2500_1_0.2_0.1_100,
452,-18.307821253496527,70,5000_2500_1_0.2_0.1_100,
453,-18.307821253496527,70,5000_2500_1_0.2_0.1_100,
454,-18.307821253496527,70,5000_2500_1_0.2_0.1_100,
455,-18.307821253496527,70,5000_2500_1_0.2_0.1_100,
456,-18.307821253496527,70,5000_2500_1_0.2_0.1_100,
457,-18.307821253496527,70,5000_2500_1_0.2_0.1_100,
458,-18.307821253496524,70,5000_2500_1_0.2_0.1_100,
459,-18.307821253496524,70,5000_2500_1_0.2_0.1_100,
460,-18.307821253496524,70,5000_2500_1_0.2_0.1_100,
461,-18.30782125349652,70,5000_2500_1_0.2_0.1_100,
462,-18.307821253496517,70,5000_2500_1_0.2_0.1_100,
463,-18.307821253496517,70,5000_2500_1_0.2_0.1_100,
464,-18.307821253496517,70,5000_2500_1_0.2_0.1_100,
465,-18.307821253496517,70,5000_2500_1_0.2_0.1_100,
466,-18.307821253496517,70,5000_2500_1_0.2_0.1_100,
467,-18.307821253496517,70,5000_2500_1_0.2_0.1_100,
468,-18.307821253496517,70,5000_2500_1_0.2_0.1_100,
469,-18.307821253496517,70,5000_2500_1_0.2_0.1_100,
470,-18.4390251898389,71,5000_2500_1_0.2_0.1_100,
471,-18.4390251898389,71,5000_2500_1_0.2_0.1_100,
472,-18.88116469460809,72,5000_2500_1_0.2_0.1_100,
473,-18.881164694608092,72,5000_2500_1_0.2_0.1_100,
474,-18.881164694608092,72,5000_2500_1_0.2_0.1_100,
475,-18.881164694608092,72,5000_2500_1_0.2_0.1_100,
476,-18.881164694608096,72,5000_2500_1_0.2_0.1_100,
477,-18.881164694608096,72,5000_2500_1_0.2_0.1_100,
478,-18.8811646946081,72,5000_2500_1_0.2_0.1_100,
479,-19.01380027042176,73,5000_2500_1_0.2_0.1_100,
480,-19.01380027042176,73,5000_2500_1_0.2_0.1_100,
481,-19.01380027042176,73,5000_2500_1_0.2_0.1_100,
482,-19.01380027042176,73,5000_2500_1_0.2_0.1_100,
483,-19.01380027042176,73,5000_2500_1_0.2_0.1_100,
484,-19.01380027042176,73,5000_2500_1_0.2_0.1_100,
485,-19.01380027042176,73,5000_2500_1_0.2_0.1_100,
486,-19.454379103785843,74,5000_2500_1_0.2_0.1_100,
487,-19.454379103785843,74,5000_2500_1_0.2_0.1_100,
488,-19.454379103785843,74,5000_2500_1_0.2_0.1_100,
489,-19.454379103785843,74,5000_2500_1_0.2_0.1_100,
490,-19.454379103785843,74,5000_2500_1_0.2_0.1_100,
491,-19.454379103785843,74,5000_2500_1_0.2_0.1_100,
492,-19.454379103785843,74,5000_2500_1_0.2_0.1_100,
493,-19.454379103785843,74,5000_2500_1_0.2_0.1_100,
494,-19.819152714979214,75,5000_2500_1_0.2_0.1_100,
495,-19.819152714979214,75,5000_2500_1_0.2_0.1_100,
496,-19.819152714979214,75,5000_2500_1_0.2_0.1_100,
497,-19.819152714979214,75,5000_2500_1_0.2_0.1_100,
498,-19.819152714979214,75,5000_2500_1_0.2_0.1_100,
499,-19.819152714979214,75,5000_2500_1_0.2_0.1_100,
500,-19.819152714979214,75,5000_2500_1_0.2_0.1_100,
501,-19.819152714979214,75,5000_2500_1_0.2_0.1_100,
502,-19.819152714979214,75,5000_2500_1_0.2_0.1_100,
503,-19.819152714979214,75,5000_2500_1_0.2_0.1_100,
504,-20.25351310623052,76,5000_2500_1_0.2_0.1_100,
505,-20.25351310623052,76,5000_2500_1_0.2_0.1_100,
506,-20.25351310623052,76,5000_2500_1_0.2_0.1_100,
507,-20.25351310623052,76,5000_2500_1_0.2_0.1_100,
508,-20.25351310623052,76,5000_2500_1_0.2_0.1_100,
509,-20.25351310623052,76,5000_2500_1_0.2_0.1_100,
510,-20.25351310623052,76,5000_2500_1_0.2_0.1_100,
511,-20.25351310623052,76,5000_2500_1_0.2_0.1_100,
512,-20.25351310623052,76,5000_2500_1_0.2_0.1_100,
513,-20.25351310623052,76,5000_2500_1_0.2_0.1_100,
514,-20.25351310623052,76,5000_2500_1_0.2_0.1_100,
515,-20.25351310623052,76,5000_2500_1_0.2_0.1_100,
516,-20.25351310623052,76,5000_2500_1_0.2_0.1_100,
517,-20.25351310623052,76,5000_2500_1_0.2_0.1_100,
518,-20.25351310623052,76,5000_2500_1_0.2_0.1_100,
519,-20.25351310623052,76,5000_2500_1_0.2_0.1_100,
520,-20.25351310623052,76,5000_2500_1_0.2_0.1_100,
521,-20.560365634212378,77,5000_2500_1_0.2_0.1_100,
522,-20.560365634212378,77,5000_2500_1_0.2_0.1_100,
523,-20.560365634212378,77,5000_2500_1_0.2_0.1_100,
524,-20.560365634212378,77,5000_2500_1_0.2_0.1_100,
525,-20.560365634212378,77,5000_2500_1_0.2_0.1_100,
526,-20.560365634212378,77,5000_2500_1_0.2_0.1_100,
527,-20.560365634212378,77,5000_2500_1_0.2_0.1_100,
528,-20.56036563421238,77,5000_2500_1_0.2_0.1_100,
529,-20.560365634212385,77,5000_2500_1_0.2_0.1_100,
530,-20.560365634212385,77,5000_2500_1_0.2_0.1_100,
531,-20.776632009088495,78,5000_2500_1_0.2_0.1_100,
532,-20.776632009088495,78,5000_2500_1_0.2_0.1_100,
533,-21.075670670237756,79,5000_2500_1_0.2_0.1_100,
534,-21.075670670237756,79,5000_2500_1_0.2_0.1_100,
535,-21.075670670237752,79,5000_2500_1_0.2_0.1_100,
536,-21.075670670237752,79,5000_2500_1_0.2_0.1_100,
537,-21.075670670237752,79,5000_2500_1_0.2_0.1_100,
538,-21.075670670237752,79,5000_2500_1_0.2_0.1_100,
539,-21.463106069934167,80,5000_2500_1_0.2_0.1_100,
540,-21.679372444810276,81,5000_2500_1_0.2_0.1_100,
541,-21.679372444810276,81,5000_2500_1_0.2_0.1_100,
542,-21.679372444810276,81,5000_2500_1_0.2_0.1_100,
543,-21.679372444810276,81,5000_2500_1_0.2_0.1_100,
544,-21.679372444810276,81,5000_2500_1_0.2_0.1_100,
545,-21.979765660856614,82,5000_2500_1_0.2_0.1_100,
546,-21.979765660856614,82,5000_2500_1_0.2_0.1_100,
547,-21.979765660856614,82,5000_2500_1_0.2_0.1_100,
548,-21.979765660856614,82,5000_2500_1_0.2_0.1_100,
549,-21.979765660856614,82,5000_2500_1_0.2_0.1_100,
550,-21.979765660856614,82,5000_2500_1_0.2_0.1_100,
551,-22.613248160312136,83,5000_2500_1_0.2_0.1_100,
552,-22.613248160312132,83,5000_2500_1_0.2_0.1_100,
553,-22.613248160312132,83,5000_2500_1_0.2_0.1_100,
554,-22.613248160312132,83,5000_2500_1_0.2_0.1_100,
555,-22.613248160312132,83,5000_2500_1_0.2_0.1_100,
556,-22.613248160312132,83,5000_2500_1_0.2_0.1_100,
557,-23.022736406610942,84,5000_2500_1_0.2_0.1_100,
558,-23.022736406610942,84,5000_2500_1_0.2_0.1_100,
559,-23.022736406610942,84,5000_2500_1_0.2_0.1_100,
560,-23.02273640661094,84,5000_2500_1_0.2_0.1_100,
561,-23.02273640661094,84,5000_2500_1_0.2_0.1_100,
562,-23.02273640661094,84,5000_2500_1_0.2_0.1_100,
563,-23.02273640661094,84,5000_2500_1_0.2_0.1_100,
564,-23.492991008116466,85,5000_2500_1_0.2_0.1_100,
565,-23.492991008116466,85,5000_2500_1_0.2_0.1_100,
566,-23.492991008116466,85,5000_2500_1_0.2_0.1_100,
567,-23.7769160314577,86,5000_2500_1_0.2_0.1_100,
568,-23.7769160314577,86,5000_2500_1_0.2_0.1_100,
569,-23.776916031457695,86,5000_2500_1_0.2_0.1_100,
570,-23.776916031457695,86,5000_2500_1_0.2_0.1_100,
571,-23.776916031457695,86,5000_2500_1_0.2_0.1_100,
572,-23.776916031457695,86,5000_2500_1_0.2_0.1_100,
573,-23.776916031457695,86,5000_2500_1_0.2_0.1_100,
574,-24.08240523271187,87,5000_2500_1_0.2_0.1_100,
575,-24.08240523271187,87,5000_2500_1_0.2_0.1_100,
576,-24.266484921096016,88,5000_2500_1_0.2_0.1_100,
577,-24.266484921096016,88,5000_2500_1_0.2_0.1_100,
578,-24.266484921096016,88,5000_2500_1_0.2_0.1_100,
579,-24.52571733185012,89,5000_2500_1_0.2_0.1_100,
580,-24.52571733185012,89,5000_2500_1_0.2_0.1_100,
581,-24.52571733185012,89,5000_2500_1_0.2_0.1_100,
582,-24.52571733185012,89,5000_2500_1_0.2_0.1_100,
583,-24.842854489392984,90,5000_2500_1_0.2_0.1_100,
584,-24.842854489392987,90,5000_2500_1_0.2_0.1_100,
585,-24.842854489392987,90,5000_2500_1_0.2_0.1_100,
586,-24.842854489392987,90,5000_2500_1_0.2_0.1_100,
587,-24.842854489392987,90,5000_2500_1_0.2_0.1_100,
588,-24.842854489392987,90,5000_2500_1_0.2_0.1_100,
589,-24.842854489392987,90,5000_2500_1_0.2_0.1_100,
590,-24.842854489392987,90,5000_2500_1_0.2_0.1_100,
591,-24.842854489392987,90,5000_2500_1_0.2_0.1_100,
592,-24.842854489392987,90,5000_2500_1_0.2_0.1_100,
593,-25.17807280711478,91,5000_2500_1_0.2_0.1_100,
594,-25.17807280711478,91,5000_2500_1_0.2_0.1_100,
595,-25.17807280711478,91,5000_2500_1_0.2_0.1_100,
596,-25.17807280711478,91,5000_2500_1_0.2_0.1_100,
597,-25.17807280711478,91,5000_2500_1_0.2_0.1_100,
598,-25.17807280711478,91,5000_2500_1_0.2_0.1_100,
599,-25.17807280711478,91,5000_2500_1_0.2_0.1_100,
600,-25.31070838292844,92,5000_2500_1_0.2_0.1_100,
601,-25.310708382928443,92,5000_2500_1_0.2_0.1_100,
602,-25.310708382928443,92,5000_2500_1_0.2_0.1_100,
603,-25.310708382928443,92,5000_2500_1_0.2_0.1_100,
604,-25.459228769280298,93,5000_2500_1_0.2_0.1_100,
605,-25.459228769280298,93,5000_2500_1_0.2_0.1_100,
606,-25.459228769280298,93,5000_2500_1_0.2_0.1_100,
607,-25.459228769280298,93,5000_2500_1_0.2_0.1_100,
608,-25.459228769280298,93,5000_2500_1_0.2_0.1_100,
609,-25.635795274314557,94,5000_2500_1_0.2_0.1_100,
610,-26.014030977113897,95,5000_2500_1_0.2_0.1_100,
611,-26.014030977113897,95,5000_2500_1_0.2_0.1_100,
612,-26.014030977113897,95,5000_2500_1_0.2_0.1_100,
613,-26.014030977113897,95,5000_2500_1_0.2_0.1_100,
614,-26.014030977113897,95,5000_2500_1_0.2_0.1_100,
615,-26.014030977113897,95,5000_2500_1_0.2_0.1_100,
616,-26.190597482148153,96,5000_2500_1_0.2_0.1_100,
617,-26.190597482148153,96,5000_2500_1_0.2_0.1_100,
618,-26.190597482148153,96,5000_2500_1_0.2_0.1_100,
619,-26.7264085256312,97,5000_2500_1_0.2_0.1_100,
620,-27.18468693609191,98,5000_2500_1_0.2_0.1_100,
621,-27.53048736314275,99,5000_2500_1_0.2_0.1_100,
622,-27.53048736314275,99,5000_2500_1_0.2_0.1_100,
623,-27.705557981585606,100,5000_2500_1_0.2_0.1_100,
624,-27.705557981585606,100,5000_2500_1_0.2_0.1_100,
625,-27.70555798158561,100,5000_2500_1_0.2_0.1_100,
626,-27.856410050719035,101,5000_2500_1_0.2_0.1_100,
627,-27.856410050719035,101,5000_2500_1_0.2_0.1_100,
628,-27.856410050719035,101,5000_2500_1_0.2_0.1_100,
629,-27.85641005071903,101,5000_2500_1_0.2_0.1_100,
630,-27.85641005071903,101,5000_2500_1_0.2_0.1_100,
631,-27.856410050719035,101,5000_2500_1_0.2_0.1_100,
632,-28.27959714137393,102,5000_2500_1_0.2_0.1_100,
633,-28.279597141373923,102,5000_2500_1_0.2_0.1_100,
634,-28.279597141373923,102,5000_2500_1_0.2_0.1_100,
635,-28.279597141373923,102,5000_2500_1_0.2_0.1_100,
636,-28.279597141373923,102,5000_2500_1_0.2_0.1_100,
637,-28.279597141373923,102,5000_2500_1_0.2_0.1_100,
638,-28.279597141373923,102,5000_2500_1_0.2_0.1_100,
639,-28.27959714137392,102,5000_2500_1_0.2_0.1_100,
640,-28.27959714137392,102,5000_2500_1_0.2_0.1_100,
641,-28.279597141373927,102,5000_2500_1_0.2_0.1_100,
642,-28.279597141373927,102,5000_2500_1_0.2_0.1_100,
643,-28.279597141373927,102,5000_2500_1_0.2_0.1_100,
644,-28.279597141373927,102,5000_2500_1_0.2_0.1_100,
645,-28.279597141373927,102,5000_2500_1_0.2_0.1_100,
646,-28.279597141373927,102,5000_2500_1_0.2_0.1_100,
647,-28.279597141373923,102,5000_2500_1_0.2_0.1_100,
648,-28.279597141373927,102,5000_2500_1_0.2_0.1_100,
649,-28.279597141373927,102,5000_2500_1_0.2_0.1_100,
650,-28.279597141373927,102,5000_2500_1_0.2_0.1_100,
651,-28.279597141373927,102,5000_2500_1_0.2_0.1_100,
652,-28.279597141373927,102,5000_2500_1_0.2_0.1_100,
653,-28.279597141373927,102,5000_2500_1_0.2_0.1_100,
654,-28.279597141373927,102,5000_2500_1_0.2_0.1_100,
655,-28.279597141373927,102,5000_2500_1_0.2_0.1_100,
656,-28.279597141373927,102,5000_2500_1_0.2_0.1_100,
657,-28.279597141373927,102,5000_2500_1_0.2_0.1_100,
658,-28.279597141373927,102,5000_2500_1_0.2_0.1_100,
659,-28.279597141373927,102,5000_2500_1_0.2_0.1_100,
660,-28.27959714137393,102,5000_2500_1_0.2_0.1_100,
661,-28.27959714137393,102,5000_2500_1_0.2_0.1_100,
662,-28.472767801458225,103,5000_2500_1_0.2_0.1_100,
663,-28.472767801458225,103,5000_2500_1_0.2_0.1_100,
664,-28.472767801458225,103,5000_2500_1_0.2_0.1_100,
665,-28.47276780145823,103,5000_2500_1_0.2_0.1_100,
666,-28.472767801458225,103,5000_2500_1_0.2_0.1_100,
667,-28.472767801458225,103,5000_2500_1_0.2_0.1_100,
668,-28.47276780145822,103,5000_2500_1_0.2_0.1_100,
669,-28.472767801458225,103,5000_2500_1_0.2_0.1_100,
670,-28.472767801458225,103,5000_2500_1_0.2_0.1_100,
671,-28.472767801458225,103,5000_2500_1_0.2_0.1_100,
672,-28.472767801458225,103,5000_2500_1_0.2_0.1_100,
673,-28.75669282479946,104,5000_2500_1_0.2_0.1_100,
674,-28.75669282479946,104,5000_2500_1_0.2_0.1_100,
675,-28.756692824799455,104,5000_2500_1_0.2_0.1_100,
676,-28.756692824799455,104,5000_2500_1_0.2_0.1_100,
677,-29.194546330411328,105,5000_2500_1_0.2_0.1_100,
678,-29.535394501144403,106,5000_2500_1_0.2_0.1_100,
679,-29.535394501144403,106,5000_2500_1_0.2_0.1_100,
680,-29.53539450114441,106,5000_2500_1_0.2_0.1_100,
681,-29.5353945011444,106,5000_2500_1_0.2_0.1_100,
682,-29.5353945011444,106,5000_2500_1_0.2_0.1_100,
683,-29.5353945011444,106,5000_2500_1_0.2_0.1_100,
684,-29.53539450114441,106,5000_2500_1_0.2_0.1_100,
685,-29.53539450114441,106,5000_2500_1_0.2_0.1_100,
686,-29.893324937785938,107,5000_2500_1_0.2_0.1_100,
687,-29.893324937785938,107,5000_2500_1_0.2_0.1_100,
688,-30.11427516197389,108,5000_2500_1_0.2_0.1_100,
689,-30.11427516197389,108,5000_2500_1_0.2_0.1_100,
690,-30.11427516197389,108,5000_2500_1_0.2_0.1_100,
691,-30.11427516197389,108,5000_2500_1_0.2_0.1_100,
692,-30.11427516197389,108,5000_2500_1_0.2_0.1_100,
693,-30.11427516197389,108,5000_2500_1_0.2_0.1_100,
694,-30.11427516197389,108,5000_2500_1_0.2_0.1_100,
695,-30.11427516197389,108,5000_2500_1_0.2_0.1_100,
696,-30.11427516197389,108,5000_2500_1_0.2_0.1_100,
697,-30.11427516197389,108,5000_2500_1_0.2_0.1_100,
698,-30.11427516197389,108,5000_2500_1_0.2_0.1_100,
699,-30.11427516197389,108,5000_2500_1_0.2_0.1_100,
700,-30.11427516197389,108,5000_2500_1_0.2_0.1_100,
701,-30.11427516197389,108,5000_2500_1_0.2_0.1_100,
702,-30.663034163643268,109,5000_2500_1_0.2_0.1_100,
703,-30.663034163643268,109,5000_2500_1_0.2_0.1_100,
704,-30.663034163643268,109,5000_2500_1_0.2_0.1_100,
705,-30.879300538519377,110,5000_2500_1_0.2_0.1_100,
706,-30.87930053851938,110,5000_2500_1_0.2_0.1_100,
707,-31.17833919966864,111,5000_2500_1_0.2_0.1_100,
708,-31.622824287999183,112,5000_2500_1_0.2_0.1_100,
709,-31.622824287999183,112,5000_2500_1_0.2_0.1_100,
710,-31.853208544419314,113,5000_2500_1_0.2_0.1_100,
711,-31.85320854441931,113,5000_2500_1_0.2_0.1_100,
712,-32.3665467320541,114,5000_2500_1_0.2_0.1_100,
713,-32.8009071233054,115,5000_2500_1_0.2_0.1_100,
714,-32.8009071233054,115,5000_2500_1_0.2_0.1_100,
715,-32.8009071233054,115,5000_2500_1_0.2_0.1_100,
716,-32.8009071233054,115,5000_2500_1_0.2_0.1_100,
717,-32.8009071233054,115,5000_2500_1_0.2_0.1_100,
718,-33.05171979520076,116,5000_2500_1_0.2_0.1_100,
719,-33.05171979520076,116,5000_2500_1_0.2_0.1_100,
720,-33.05171979520076,116,5000_2500_1_0.2_0.1_100,
721,-33.05171979520077,116,5000_2500_1_0.2_0.1_100,
722,-33.05171979520076,116,5000_2500_1_0.2_0.1_100,
723,-33.1362476609818,117,5000_2500_1_0.2_0.1_100,
724,-33.1362476609818,117,5000_2500_1_0.2_0.1_100,
725,-33.1362476609818,117,5000_2500_1_0.2_0.1_100,
726,-33.1362476609818,117,5000_2500_1_0.2_0.1_100,
727,-33.1362476609818,117,5000_2500_1_0.2_0.1_100,
728,-33.1362476609818,117,5000_2500_1_0.2_0.1_100,
729,-33.1362476609818,117,5000_2500_1_0.2_0.1_100,
730,-33.1362476609818,117,5000_2500_1_0.2_0.1_100,
731,-33.1362476609818,117,5000_2500_1_0.2_0.1_100,
732,-33.79317060223365,118,5000_2500_1_0.2_0.1_100,
733,-33.79317060223365,118,5000_2500_1_0.2_0.1_100,
734,-33.79317060223365,118,5000_2500_1_0.2_0.1_100,
735,-33.95931258993326,119,5000_2500_1_0.2_0.1_100,
736,-33.95931258993326,119,5000_2500_1_0.2_0.1_100,
737,-33.959312589933255,119,5000_2500_1_0.2_0.1_100,
738,-33.959312589933255,119,5000_2500_1_0.2_0.1_100,
739,-33.959312589933255,119,5000_2500_1_0.2_0.1_100,
740,-33.959312589933255,119,5000_2500_1_0.2_0.1_100,
741,-33.959312589933255,119,5000_2500_1_0.2_0.1_100,
742,-33.959312589933255,119,5000_2500_1_0.2_0.1_100,
743,-33.959312589933255,119,5000_2500_1_0.2_0.1_100,
744,-33.959312589933255,119,5000_2500_1_0.2_0.1_100,
745,-33.959312589933255,119,5000_2500_1_0.2_0.1_100,
746,-33.959312589933255,119,5000_2500_1_0.2_0.1_100,
747,-34.15950939775445,120,5000_2500_1_0.2_0.1_100,
748,-34.15950939775445,120,5000_2500_1_0.2_0.1_100,
749,-34.15950939775445,120,5000_2500_1_0.2_0.1_100,
750,-34.15950939775445,120,5000_2500_1_0.2_0.1_100,
751,-34.15950939775445,120,5000_2500_1_0.2_0.1_100,
752,-34.41874180850855,121,5000_2500_1_0.2_0.1_100,
753,-34.71778046965781,122,5000_2500_1_0.2_0.1_100,
754,-34.717780469657804,122,5000_2500_1_0.2_0.1_100,
755,-34.71778046965782,122,5000_2500_1_0.2_0.1_100,
756,-34.71778046965782,122,5000_2500_1_0.2_0.1_100,
757,-34.71778046965782,122,5000_2500_1_0.2_0.1_100,
758,-34.71778046965781,122,5000_2500_1_0.2_0.1_100,
759,-34.71778046965781,122,5000_2500_1_0.2_0.1_100,
760,-34.717780469657804,122,5000_2500_1_0.2_0.1_100,
761,-34.717780469657804,122,5000_2500_1_0.2_0.1_100,
762,-34.717780469657804,122,5000_2500_1_0.2_0.1_100,
763,-34.717780469657804,122,5000_2500_1_0.2_0.1_100,
764,-34.717780469657804,122,5000_2500_1_0.2_0.1_100,
765,-34.717780469657804,122,5000_2500_1_0.2_0.1_100,
766,-34.82355930763724,123,5000_2500_1_0.2_0.1_100,
767,-34.82355930763724,123,5000_2500_1_0.2_0.1_100,
768,-34.82355930763724,123,5000_2500_1_0.2_0.1_100,
769,-34.82355930763724,123,5000_2500_1_0.2_0.1_100,
770,-34.82355930763724,123,5000_2500_1_0.2_0.1_100,
771,-34.82355930763724,123,5000_2500_1_0.2_0.1_100,
772,-34.82355930763725,123,5000_2500_1_0.2_0.1_100,
773,-34.82355930763725,123,5000_2500_1_0.2_0.1_100,
774,-34.82355930763725,123,5000_2500_1_0.2_0.1_100,
775,-34.82355930763724,123,5000_2500_1_0.2_0.1_100,
776,-34.82355930763724,123,5000_2500_1_0.2_0.1_100,
777,-34.82355930763724,123,5000_2500_1_0.2_0.1_100,
778,-34.82355930763724,123,5000_2500_1_0.2_0.1_100,
779,-34.82355930763724,123,5000_2500_1_0.2_0.1_100,
780,-35.454680530907524,124,5000_2500_1_0.2_0.1_100,
781,-35.454680530907524,124,5000_2500_1_0.2_0.1_100,
782,-35.454680530907524,124,5000_2500_1_0.2_0.1_100,
783,-35.45468053090753,124,5000_2500_1_0.2_0.1_100,
784,-35.45468053090753,124,5000_2500_1_0.2_0.1_100,
785,-35.454680530907524,124,5000_2500_1_0.2_0.1_100,
786,-35.805814303932976,125,5000_2500_1_0.2_0.1_100,
787,-35.80581430393298,125,5000_2500_1_0.2_0.1_100,
788,-35.80581430393298,125,5000_2500_1_0.2_0.1_100,
789,-35.80581430393298,125,5000_2500_1_0.2_0.1_100,
790,-35.80581430393298,125,5000_2500_1_0.2_0.1_100,
791,-35.80581430393298,125,5000_2500_1_0.2_0.1_100,
792,-35.80581430393298,125,5000_2500_1_0.2_0.1_100,
793,-36.37298680261464,126,5000_2500_1_0.2_0.1_100,
794,-36.37298680261464,126,5000_2500_1_0.2_0.1_100,
795,-36.37298680261465,126,5000_2500_1_0.2_0.1_100,
796,-36.37298680261465,126,5000_2500_1_0.2_0.1_100,
797,-36.37298680261465,126,5000_2500_1_0.2_0.1_100,
798,-36.37298680261465,126,5000_2500_1_0.2_0.1_100,
799,-36.37298680261465,126,5000_2500_1_0.2_0.1_100,
800,-36.37298680261464,126,5000_2500_1_0.2_0.1_100,
801,-36.560995769138195,127,5000_2500_1_0.2_0.1_100,
802,-36.560995769138195,127,5000_2500_1_0.2_0.1_100,
803,-36.560995769138195,127,5000_2500_1_0.2_0.1_100,
804,-36.560995769138195,127,5000_2500_1_0.2_0.1_100,
805,-36.560995769138195,127,5000_2500_1_0.2_0.1_100,
806,-36.560995769138195,127,5000_2500_1_0.2_0.1_100,
807,-36.560995769138195,127,5000_2500_1_0.2_0.1_100,
808,-37.00313527390738,128,5000_2500_1_0.2_0.1_100,
809,-37.00313527390738,128,5000_2500_1_0.2_0.1_100,
810,-37.00313527390738,128,5000_2500_1_0.2_0.1_100,
811,-37.00313527390738,128,5000_2500_1_0.2_0.1_100,
812,-37.00313527390738,128,5000_2500_1_0.2_0.1_100,
813,-37.00313527390738,128,5000_2500_1_0.2_0.1_100,
814,-37.00313527390738,128,5000_2500_1_0.2_0.1_100,
815,-37.00313527390738,128,5000_2500_1_0.2_0.1_100,
816,-37.00313527390738,128,5000_2500_1_0.2_0.1_100,
817,-37.00313527390738,128,5000_2500_1_0.2_0.1_100,
818,-37.00313527390738,128,5000_2500_1_0.2_0.1_100,
819,-37.00313527390738,128,5000_2500_1_0.2_0.1_100,
820,-37.00313527390738,128,5000_2500_1_0.2_0.1_100,
821,-37.00313527390738,128,5000_2500_1_0.2_0.1_100,
822,-37.71018034052554,129,5000_2500_1_0.2_0.1_100,
823,-37.71018034052554,129,5000_2500_1_0.2_0.1_100,
824,-37.71018034052554,129,5000_2500_1_0.2_0.1_100,
825,-37.79936128709777,130,5000_2500_1_0.2_0.1_100,
826,-37.79936128709777,130,5000_2500_1_0.2_0.1_100,
827,-37.79936128709777,130,5000_2500_1_0.2_0.1_100,
828,-37.79936128709776,130,5000_2500_1_0.2_0.1_100,
829,-38.076310696703494,131,5000_2500_1_0.2_0.1_100,
830,-38.076310696703494,131,5000_2500_1_0.2_0.1_100,
831,-38.076310696703494,131,5000_2500_1_0.2_0.1_100,
832,-38.23360306912716,132,5000_2500_1_0.2_0.1_100,
833,-38.417079621184286,133,5000_2500_1_0.2_0.1_100,
834,-38.417079621184286,133,5000_2500_1_0.2_0.1_100,
835,-38.417079621184286,133,5000_2500_1_0.2_0.1_100,
836,-38.41707962118429,133,5000_2500_1_0.2_0.1_100,
837,-38.41707962118429,133,5000_2500_1_0.2_0.1_100,
838,-38.41707962118429,133,5000_2500_1_0.2_0.1_100,
839,-38.82468000586926,134,5000_2500_1_0.2_0.1_100,
840,-38.82468000586926,134,5000_2500_1_0.2_0.1_100,
841,-38.82468000586927,134,5000_2500_1_0.2_0.1_100,
842,-38.82468000586926,134,5000_2500_1_0.2_0.1_100,
843,-39.11865536506266,135,5000_2500_1_0.2_0.1_100,
844,-39.118655365062665,135,5000_2500_1_0.2_0.1_100,
845,-39.118655365062665,135,5000_2500_1_0.2_0.1_100,
846,-39.118655365062665,135,5000_2500_1_0.2_0.1_100,
847,-39.118655365062665,135,5000_2500_1_0.2_0.1_100,
848,-39.11865536506267,135,5000_2500_1_0.2_0.1_100,
849,-39.11865536506267,135,5000_2500_1_0.2_0.1_100,
850,-39.11865536506267,135,5000_2500_1_0.2_0.1_100,
851,-39.39759284689353,136,5000_2500_1_0.2_0.1_100,
852,-39.67156753938291,137,5000_2500_1_0.2_0.1_100,
853,-39.67156753938291,137,5000_2500_1_0.2_0.1_100,
854,-39.67156753938291,137,5000_2500_1_0.2_0.1_100,
855,-39.67156753938291,137,5000_2500_1_0.2_0.1_100,
856,-39.67156753938291,137,5000_2500_1_0.2_0.1_100,
857,-39.67156753938291,137,5000_2500_1_0.2_0.1_100,
858,-39.67156753938291,137,5000_2500_1_0.2_0.1_100,
859,-40.0015365012193,138,5000_2500_1_0.2_0.1_100,
860,-40.0015365012193,138,5000_2500_1_0.2_0.1_100,
861,-40.0015365012193,138,5000_2500_1_0.2_0.1_100,
862,-40.0015365012193,138,5000_2500_1_0.2_0.1_100,
863,-40.0015365012193,138,5000_2500_1_0.2_0.1_100,
864,-40.0015365012193,138,5000_2500_1_0.2_0.1_100,
865,-40.18110150924945,139,5000_2500_1_0.2_0.1_100,
866,-40.54298807404963,140,5000_2500_1_0.2_0.1_100,
