iteration,log_likelihood,network_size
4061,-208.67105404876332,706
4062,-208.67105404876332,706
4063,-208.67105404876332,706
4064,-208.67105404876332,706
4065,-208.67105404876332,706
4066,-208.67105404876332,706
4067,-208.6710540487633,706
4068,-209.07714670606148,707
4069,-209.07714670606154,707
4070,-209.07714670606154,707
4071,-209.07714670606154,707
4072,-209.07714670606157,707
4073,-209.49460312200836,708
4074,-209.79364178315763,709
4075,-210.20919524895862,710
4076,-210.2091952489586,710
4077,-210.2091952489586,710
4078,-210.2091952489586,710
4079,-210.2091952489586,710
4080,-210.2091952489586,710
4081,-210.52495499581556,711
4082,-210.52495499581556,711
4083,-210.5249549958156,711
4084,-210.5249549958156,711
4085,-210.5249549958156,711
4086,-210.93104765311378,712
4087,-210.93104765311372,712
4088,-210.93104765311372,712
4089,-210.93104765311375,712
4090,-210.93104765311375,712
4091,-210.93104765311375,712
4092,-210.93104765311375,712
4093,-211.56216887638405,713
4094,-211.78782499160883,714
4095,-211.78782499160883,714
4096,-212.0325293018019,715
4097,-212.31645432514313,716
4098,-212.3164543251431,716
4099,-212.50053401352724,717
4100,-212.50053401352724,717
4101,-212.78079907603748,718
4102,-213.11076803787387,719
4103,-213.11076803787387,719
4104,-213.6384645802886,720
4105,-213.6384645802886,720
4106,-213.63846458028863,720
4107,-213.63846458028863,720
4108,-213.63846458028863,720
4109,-213.63846458028863,720
4110,-213.63846458028863,720
4111,-213.63846458028863,720
4112,-213.63846458028857,720
4113,-213.63846458028857,720
4114,-213.63846458028857,720
4115,-213.63846458028857,720
4116,-214.068957990697,721
4117,-214.068957990697,721
4118,-214.068957990697,721
4119,-214.06895799069702,721
4120,-214.068957990697,721
4121,-214.06895799069696,721
4122,-214.068957990697,721
4123,-214.06895799069696,721
4124,-214.06895799069696,721
4125,-214.06895799069696,721
4126,-214.068957990697,721
4127,-214.068957990697,721
4128,-214.068957990697,721
4129,-214.068957990697,721
4130,-214.068957990697,721
4131,-214.068957990697,721
4132,-214.06895799069696,721
4133,-214.06895799069696,721
4134,-214.06895799069696,721
4135,-214.06895799069696,721
4136,-214.068957990697,721
4137,-214.17473682867643,722
4138,-214.3459285820446,723
4139,-214.34592858204456,723
4140,-214.34592858204454,723
4141,-214.34592858204454,723
4142,-214.34592858204454,723
4143,-214.34592858204456,723
4144,-214.34592858204456,723
4145,-214.34592858204454,723
4146,-214.34592858204456,723
4147,-214.34592858204454,723
4148,-214.34592858204456,723
4149,-214.34592858204456,723
4150,-214.3459285820446,723
4151,-214.3459285820446,723
4152,-214.3459285820446,723
4153,-214.3459285820446,723
4154,-214.3459285820446,723
4155,-214.5621949569207,724
4156,-214.5621949569207,724
4157,-214.56219495692068,724
4158,-214.56219495692068,724
4159,-214.56219495692068,724
4160,-214.56219495692068,724
4161,-214.56219495692068,724
4162,-214.56219495692068,724
4163,-214.56219495692068,724
4164,-214.5621949569207,724
4165,-214.5621949569207,724
4166,-214.5621949569207,724
4167,-214.56219495692073,724
4168,-214.56219495692073,724
4169,-214.5621949569207,724
4170,-215.01178109613886,725
4171,-215.01178109613883,725
4172,-215.01178109613883,725
4173,-215.01178109613883,725
4174,-215.2759034921865,726
4175,-215.2759034921865,726
4176,-215.2759034921865,726
4177,-215.2759034921865,726
4178,-215.2759034921865,726
4179,-215.2759034921865,726
4180,-215.27590349218647,726
4181,-215.27590349218647,726
4182,-215.27590349218647,726
4183,-215.2759034921865,726
4184,-215.77219699364255,727
4185,-215.77219699364255,727
4186,-215.77219699364255,727
4187,-215.77219699364252,727
4188,-215.77219699364252,727
4189,-215.77219699364252,727
4190,-215.77219699364252,727
4191,-216.14787187558056,728
4192,-216.14787187558056,728
4193,-216.1478718755806,728
4194,-216.1478718755806,728
4195,-216.1478718755806,728
4196,-216.1478718755806,728
4197,-216.14787187558056,728
4198,-216.14787187558056,728
4199,-216.14787187558056,728
4200,-216.1478718755806,728
4201,-216.14787187558056,728
4202,-216.45711470690267,729
4203,-216.45711470690267,729
4204,-216.45711470690267,729
4205,-216.45711470690267,729
4206,-216.4571147069027,729
4207,-216.4571147069027,729
4208,-216.4571147069027,729
4209,-216.4571147069027,729
4210,-216.70986411277957,730
4211,-216.70986411277957,730
4212,-216.70986411277957,730
4213,-216.70986411277957,730
4214,-216.70986411277954,730
4215,-216.9545684229726,731
4216,-216.9545684229726,731
4217,-217.204092019601,732
4218,-217.20409201960103,732
4219,-217.20409201960103,732
4220,-217.68646798163695,733
4221,-217.68646798163695,733
4222,-217.68646798163695,733
4223,-217.68646798163695,733
4224,-217.68646798163692,733
4225,-217.68646798163692,733
4226,-217.68646798163692,733
4227,-217.68646798163695,733
4228,-217.68646798163695,733
4229,-217.68646798163695,733
4230,-217.68646798163695,733
4231,-218.21885436423923,734
4232,-218.21885436423923,734
4233,-218.21885436423923,734
4234,-218.21885436423923,734
4235,-218.21885436423923,734
4236,-218.21885436423923,734
4237,-218.21885436423923,734
4238,-218.21885436423923,734
4239,-218.21885436423926,734
4240,-218.21885436423926,734
4241,-218.21885436423926,734
4242,-218.21885436423926,734
4243,-218.21885436423926,734
4244,-218.21885436423926,734
4245,-218.21885436423926,734
4246,-218.55934973906116,735
4247,-218.55934973906116,735
4248,-218.5593497390611,735
4249,-218.78280701564304,736
4250,-218.78280701564307,736
4251,-218.78280701564304,736
4252,-218.78280701564304,736
4253,-219.12330239046494,737
4254,-219.36289159999188,738
4255,-219.36289159999188,738
4256,-219.36289159999188,738
4257,-219.36289159999188,738
4258,-219.36289159999188,738
4259,-219.36289159999188,738
4260,-219.36289159999188,738
4261,-219.36289159999188,738
4262,-219.36289159999188,738
4263,-219.36289159999188,738
4264,-219.36289159999188,738
4265,-219.36289159999188,738
4266,-219.36289159999188,738
4267,-219.36289159999188,738
4268,-219.36289159999188,738
4269,-219.3628915999919,738
4270,-219.36289159999188,738
4271,-219.36289159999188,738
4272,-219.36289159999188,738
4273,-219.36289159999188,738
4274,-219.36289159999188,738
4275,-219.36289159999188,738
4276,-219.61985017510685,739
4277,-219.61985017510685,739
4278,-219.61985017510685,739
4279,-219.61985017510685,739
4280,-219.81302083519114,740
4281,-219.8130208351911,740
4282,-219.8130208351911,740
4283,-219.8130208351911,740
4284,-219.8130208351911,740
4285,-219.81302083519108,740
4286,-219.9422239133558,741
4287,-219.9422239133558,741
4288,-219.9422239133558,741
4289,-219.9422239133558,741
4290,-219.94222391335578,741
4291,-219.94222391335578,741
4292,-219.94222391335578,741
4293,-219.94222391335578,741
4294,-219.94222391335578,741
4295,-219.94222391335575,741
4296,-219.94222391335575,741
4297,-219.94222391335575,741
4298,-219.94222391335575,741
4299,-219.94222391335575,741
4300,-220.41247851486128,742
4301,-220.41247851486128,742
4302,-220.41247851486128,742
4303,-220.41247851486128,742
4304,-220.41247851486128,742
4305,-220.4124785148613,742
4306,-220.4124785148613,742
4307,-220.41247851486133,742
4308,-220.64286277128147,743
4309,-220.8452078076407,744
4310,-221.05681216941156,745
4311,-221.05681216941156,745
4312,-221.05681216941156,745
4313,-221.05681216941156,745
4314,-221.05681216941156,745
4315,-221.0568121694116,745
4316,-221.0568121694116,745
4317,-221.0568121694116,745
4318,-221.0568121694116,745
4319,-221.0568121694116,745
4320,-221.0568121694116,745
4321,-221.0568121694116,745
4322,-221.0568121694116,745
4323,-221.0568121694116,745
4324,-221.05681216941156,745
4325,-221.05681216941156,745
4326,-221.05681216941153,745
4327,-221.05681216941153,745
4328,-221.3507875286049,746
4329,-221.3507875286049,746
4330,-221.35078752860494,746
4331,-221.35078752860494,746
4332,-221.35078752860494,746
4333,-221.35078752860494,746
4334,-221.35078752860494,746
4335,-221.35078752860494,746
4336,-221.35078752860494,746
4337,-221.53486721698908,747
4338,-221.80884190947847,748
4339,-221.80884190947847,748
4340,-221.80884190947847,748
4341,-221.80884190947847,748
4342,-221.80884190947847,748
4343,-221.8088419094785,748
4344,-221.8088419094785,748
4345,-221.8088419094785,748
4346,-221.80884190947847,748
4347,-221.80884190947847,748
4348,-221.80884190947845,748
4349,-221.80884190947845,748
4350,-221.80884190947847,748
4351,-221.8088419094785,748
4352,-221.8088419094785,748
4353,-221.80884190947845,748
4354,-222.11808474080055,749
4355,-222.11808474080058,749
4356,-222.11808474080058,749
4357,-222.11808474080058,749
4358,-222.11808474080058,749
4359,-222.11808474080058,749
4360,-222.11808474080058,749
4361,-222.11808474080058,749
4362,-222.55866357416465,750
4363,-222.55866357416465,750
4364,-222.55866357416465,750
4365,-222.55866357416463,750
4366,-222.55866357416465,750
4367,-222.55866357416465,750
4368,-222.55866357416465,750
4369,-222.55866357416465,750
4370,-223.01694198462536,751
4371,-223.01694198462536,751
4372,-223.01694198462536,751
4373,-223.1698387455765,752
4374,-223.1698387455765,752
4375,-223.1698387455765,752
4376,-223.1698387455765,752
4377,-223.16983874557653,752
4378,-223.5643229594693,753
4379,-223.68273354435323,754
4380,-223.68273354435323,754
4381,-223.68273354435323,754
4382,-223.68273354435323,754
4383,-223.68273354435323,754
4384,-223.6827335443532,754
4385,-223.68273354435325,754
4386,-223.7885123823327,755
4387,-223.7885123823327,755
4388,-223.78851238233267,755
4389,-223.78851238233267,755
4390,-223.78851238233267,755
4391,-223.78851238233267,755
4392,-223.78851238233267,755
4393,-223.78851238233267,755
4394,-223.78851238233267,755
4395,-223.78851238233267,755
4396,-223.78851238233267,755
4397,-223.78851238233267,755
4398,-223.78851238233267,755
4399,-223.78851238233267,755
4400,-223.78851238233267,755
4401,-223.7885123823327,755
4402,-223.78851238233267,755
4403,-223.78851238233267,755
4404,-223.98625970944383,756
4405,-223.98625970944383,756
4406,-224.16133032788667,757
4407,-224.1613303278867,757
4408,-224.1613303278867,757
4409,-224.16133032788665,757
4410,-224.16133032788665,757
4411,-224.16133032788665,757
4412,-224.16133032788665,757
4413,-224.4402678097175,758
4414,-224.44026780971754,758
4415,-224.44026780971754,758
4416,-224.4402678097175,758
4417,-224.4402678097175,758
4418,-224.4402678097175,758
4419,-224.4402678097175,758
4420,-224.4402678097175,758
4421,-224.4402678097175,758
4422,-224.4402678097175,758
4423,-224.4402678097175,758
4424,-224.4402678097175,758
4425,-224.4402678097175,758
4426,-224.4402678097175,758
4427,-224.64723179193246,759
4428,-224.64723179193246,759
4429,-224.64723179193246,759
4430,-224.64723179193246,759
4431,-224.64723179193246,759
4432,-224.64723179193246,759
4433,-224.64723179193246,759
4434,-224.64723179193246,759
4435,-224.64723179193246,759
4436,-225.0761825873032,760
4437,-225.07618258730324,760
4438,-225.07618258730324,760
4439,-225.07618258730324,760
4440,-225.0761825873032,760
4441,-225.0761825873032,760
4442,-225.07618258730324,760
4443,-225.07618258730324,760
4444,-225.07618258730324,760
4445,-225.07618258730324,760
4446,-225.07618258730324,760
4447,-225.0761825873032,760
4448,-225.0761825873032,760
4449,-225.0761825873032,760
4450,-225.0761825873032,760
4451,-225.54643718880874,761
4452,-225.91374382107747,762
4453,-225.91374382107747,762
4454,-225.91374382107747,762
4455,-225.91374382107747,762
4456,-225.91374382107747,762
4457,-226.05356850046277,763
4458,-226.05356850046275,763
4459,-226.05356850046277,763
4460,-226.05356850046275,763
4461,-226.2605324826777,764
4462,-226.2605324826777,764
4463,-226.2605324826777,764
4464,-226.2605324826777,764
4465,-226.6010278574996,765
4466,-226.6010278574996,765
4467,-226.6010278574996,765
4468,-226.60102785749962,765
4469,-226.60102785749962,765
4470,-226.60102785749962,765
4471,-226.60102785749962,765
4472,-226.6010278574996,765
4473,-226.6010278574996,765
4474,-226.6010278574996,765
4475,-226.7671698451992,766
4476,-226.7671698451992,766
4477,-226.7671698451992,766
4478,-226.7671698451992,766
4479,-226.76716984519925,766
4480,-226.76716984519925,766
4481,-226.7671698451992,766
4482,-227.10203734727105,767
4483,-227.10203734727105,767
4484,-227.10203734727105,767
4485,-227.10203734727105,767
4486,-227.48873364863385,768
4487,-227.48873364863385,768
4488,-227.48873364863388,768
4489,-227.74309986973745,769
4490,-227.74309986973745,769
4491,-227.74309986973742,769
4492,-227.74309986973742,769
4493,-228.0170745622268,770
4494,-228.1568992416121,771
4495,-228.1568992416121,771
4496,-228.1568992416121,771
4497,-228.1568992416121,771
4498,-228.1568992416121,771
4499,-228.1568992416121,771
4500,-228.1568992416121,771
4501,-228.1568992416121,771
4502,-228.15689924161214,771
4503,-228.15689924161208,771
4504,-228.15689924161208,771
4505,-228.15689924161208,771
4506,-228.15689924161208,771
4507,-228.15689924161208,771
4508,-228.15689924161208,771
4509,-228.25406811111412,772
4510,-228.25406811111412,772
4511,-228.25406811111412,772
4512,-228.25406811111412,772
4513,-228.25406811111412,772
4514,-228.2540681111141,772
4515,-228.52310452196355,773
4516,-228.7071842103477,774
4517,-229.00859454802762,775
4518,-229.00859454802762,775
4519,-229.00859454802762,775
4520,-229.00859454802762,775
4521,-229.00859454802767,775
4522,-229.00859454802765,775
4523,-229.00859454802765,775
4524,-229.00859454802765,775
4525,-229.00859454802765,775
4526,-229.00859454802765,775
4527,-229.23425066325242,776
4528,-229.23425066325242,776
4529,-229.23425066325242,776
4530,-229.23425066325242,776
4531,-229.82606046631506,777
4532,-229.82606046631506,777
4533,-229.82606046631506,777
4534,-229.82606046631506,777
4535,-230.1933670985838,778
4536,-230.1933670985838,778
4537,-230.42977260596322,779
4538,-230.42977260596322,779
4539,-230.42977260596322,779
4540,-230.6841388270668,780
4541,-230.6841388270668,780
4542,-230.6841388270668,780
4543,-230.96806385040802,781
4544,-230.96806385040802,781
4545,-230.96806385040802,781
4546,-230.96806385040802,781
4547,-230.96806385040802,781
4548,-230.96806385040802,781
4549,-231.3032821681298,782
4550,-231.59995476429185,783
4551,-231.59995476429185,783
4552,-231.59995476429185,783
4553,-231.784034452676,784
4554,-232.2599274098349,785
4555,-232.2599274098349,785
4556,-232.25992740983492,785
4557,-232.2599274098349,785
4558,-232.2599274098349,785
4559,-232.2599274098349,785
4560,-232.2599274098349,785
4561,-232.25992740983492,785
4562,-232.74841959888727,786
4563,-232.74841959888727,786
4564,-232.74841959888727,786
4565,-232.74841959888727,786
4566,-232.74841959888727,786
4567,-232.74841959888727,786
4568,-233.07838856072365,787
4569,-233.46508486208646,788
4570,-233.73905955457585,789
4571,-233.73905955457585,789
4572,-233.73905955457585,789
4573,-233.8875799409277,790
4574,-233.8875799409277,790
4575,-233.8875799409277,790
4576,-233.88757994092774,790
4577,-233.88757994092774,790
4578,-234.57947320252833,791
4579,-235.06184916456425,792
4580,-235.06184916456425,792
4581,-235.06184916456425,792
4582,-235.06184916456428,792
4583,-235.06184916456428,792
4584,-235.06184916456428,792
4585,-235.06184916456425,792
4586,-235.06184916456428,792
4587,-235.06184916456428,792
4588,-235.06184916456428,792
4589,-235.06184916456428,792
4590,-235.06184916456428,792
4591,-235.06184916456428,792
4592,-235.06184916456428,792
4593,-235.06184916456425,792
4594,-235.06184916456428,792
4595,-235.0618491645643,792
4596,-235.0618491645643,792
4597,-235.0618491645643,792
4598,-235.06184916456434,792
4599,-235.20167384394964,793
4600,-235.20167384394964,793
4601,-235.20167384394966,793
4602,-235.20167384394964,793
4603,-235.2016738439496,793
4604,-235.2016738439496,793
4605,-235.2016738439496,793
4606,-235.4609062547037,794
4607,-235.4609062547037,794
4608,-235.4609062547037,794
4609,-235.4609062547037,794
4610,-235.4609062547037,794
4611,-235.4609062547037,794
4612,-235.59641127294498,795
4613,-235.59641127294498,795
4614,-235.59641127294498,795
4615,-235.59641127294498,795
4616,-235.596411272945,795
4617,-235.59641127294503,795
4618,-235.59641127294503,795
4619,-235.77747891085954,796
4620,-235.77747891085954,796
4621,-235.77747891085954,796
4622,-235.77747891085954,796
4623,-235.7774789108595,796
4624,-235.77747891085951,796
4625,-236.0367113216136,797
4626,-236.0367113216136,797
4627,-236.03671132161358,797
4628,-236.03671132161358,797
4629,-236.0367113216136,797
4630,-236.0367113216136,797
4631,-236.4598984122685,798
4632,-236.4598984122685,798
4633,-236.4598984122685,798
4634,-236.65764573937966,799
4635,-236.65764573937966,799
4636,-236.65764573937966,799
4637,-236.65764573937966,799
4638,-236.65764573937966,799
4639,-236.9851744001971,800
4640,-236.9851744001971,800
4641,-236.98517440019708,800
4642,-236.98517440019708,800
4643,-236.9851744001971,800
4644,-236.9851744001971,800
4645,-236.9851744001971,800
4646,-236.98517440019714,800
4647,-236.9851744001971,800
4648,-236.9851744001971,800
4649,-236.9851744001971,800
4650,-236.9851744001971,800
4651,-237.1783450602814,801
4652,-237.49789726126096,802
4653,-237.49789726126096,802
4654,-237.49789726126093,802
4655,-237.49789726126093,802
4656,-237.49789726126093,802
4657,-237.49789726126093,802
4658,-237.49789726126093,802
4659,-237.49789726126093,802
4660,-237.49789726126096,802
4661,-237.49789726126096,802
4662,-237.49789726126096,802
4663,-237.68651210480994,803
4664,-237.89131792370867,804
4665,-237.89131792370867,804
4666,-238.07993276725765,805
4667,-238.07993276725765,805
4668,-238.07993276725765,805
4669,-238.07993276725765,805
4670,-238.07993276725765,805
4671,-238.07993276725765,805
4672,-238.07993276725765,805
4673,-238.07993276725765,805
4674,-238.07993276725765,805
4675,-238.07993276725765,805
4676,-238.35522846390197,806
4677,-238.51105348463184,807
4678,-238.51105348463184,807
4679,-238.96063962385,808
4680,-238.96063962385003,808
4681,-238.96063962385003,808
4682,-238.96063962385003,808
4683,-238.96063962385003,808
4684,-239.49945689678148,809
4685,-239.66559888448108,810
4686,-240.05081862595975,811
4687,-240.05081862595975,811
4688,-240.05081862595975,811
4689,-240.05081862595978,811
4690,-240.05081862595978,811
4691,-240.05081862595978,811
4692,-240.05081862595978,811
4693,-240.05081862595978,811
4694,-240.05081862595978,811
4695,-240.05081862595978,811
4696,-240.05081862595978,811
4697,-240.05081862595978,811
4698,-240.05081862595978,811
4699,-240.05081862595978,811
4700,-240.05081862595978,811
4701,-240.05081862595978,811
4702,-240.0508186259598,811
4703,-240.0508186259598,811
4704,-240.05081862595978,811
4705,-240.05081862595978,811
4706,-240.37556564381575,812
4707,-240.37556564381575,812
4708,-240.37556564381575,812
4709,-240.37556564381575,812
4710,-240.37556564381575,812
4711,-240.37556564381575,812
4712,-240.77042222784868,813
4713,-240.77042222784868,813
4714,-240.77042222784868,813
4715,-240.77042222784874,813
4716,-240.77042222784874,813
4717,-240.7704222278487,813
4718,-240.7704222278487,813
4719,-240.7704222278487,813
4720,-240.7704222278487,813
4721,-240.7704222278487,813
4722,-241.11622265489956,814
4723,-241.43577485587912,815
4724,-241.43577485587912,815
4725,-241.75015908670096,816
4726,-242.0012942872235,817
4727,-242.0012942872235,817
4728,-242.0012942872235,817
4729,-242.52729087172807,818
4730,-242.52729087172807,818
4731,-242.52729087172807,818
4732,-242.52729087172807,818
4733,-242.52729087172807,818
4734,-242.52729087172807,818
4735,-242.52729087172807,818
4736,-242.5272908717281,818
4737,-242.5272908717281,818
4738,-242.5272908717281,818
4739,-242.5272908717281,818
4740,-242.5272908717281,818
4741,-242.5272908717281,818
4742,-242.9165764107124,819
4743,-243.0349869955963,820
4744,-243.18788375654745,821
4745,-243.18788375654745,821
4746,-243.18788375654745,821
4747,-243.18788375654745,821
4748,-243.18788375654745,821
4749,-243.18788375654745,821
4750,-243.18788375654745,821
4751,-243.18788375654748,821
4752,-243.1878837565475,821
4753,-243.1878837565475,821
4754,-243.35877775794089,822
4755,-243.55652508505204,823
4756,-243.79420285723396,824
4757,-243.79420285723396,824
4758,-244.1414227309388,825
4759,-244.1414227309388,825
4760,-244.1414227309388,825
4761,-244.14142273093879,825
4762,-244.14142273093879,825
4763,-244.46097493191834,826
4764,-244.85583151595128,827
4765,-244.85583151595128,827
4766,-244.85583151595128,827
4767,-244.85583151595128,827
4768,-245.03991120433543,828
4769,-245.03991120433543,828
4770,-245.03991120433543,828
4771,-245.03991120433543,828
4772,-245.03991120433543,828
4773,-245.03991120433543,828
4774,-245.03991120433543,828
4775,-245.03991120433543,828
4776,-245.03991120433543,828
4777,-245.03991120433543,828
4778,-245.03991120433543,828
4779,-245.03991120433543,828
4780,-245.03991120433543,828
4781,-245.03991120433543,828
4782,-245.38571163138627,829
4783,-245.38571163138627,829
4784,-245.38571163138627,829
4785,-245.38571163138627,829
4786,-245.68475029253554,830
4787,-245.68475029253554,830
4788,-245.6847502925355,830
4789,-245.85534663058397,831
4790,-245.85534663058397,831
4791,-245.85534663058397,831
4792,-246.04790864792284,832
4793,-246.04790864792287,832
4794,-246.04790864792287,832
4795,-246.04790864792287,832
4796,-246.3622928787447,833
4797,-246.3622928787447,833
4798,-246.3622928787447,833
4799,-246.3622928787447,833
4800,-246.36229287874468,833
4801,-246.36229287874468,833
4802,-246.36229287874468,833
4803,-246.36229287874468,833
4804,-246.36229287874468,833
4805,-246.36229287874465,833
4806,-246.36229287874465,833
4807,-246.36229287874463,833
4808,-246.36229287874463,833
4809,-246.79278628915304,834
4810,-246.79278628915304,834
4811,-247.29943828389014,835
4812,-247.29943828389014,835
4813,-247.29943828389014,835
4814,-247.29943828389014,835
4815,-247.29943828389014,835
4816,-247.78181424592606,836
4817,-247.78181424592606,836
4818,-247.78181424592606,836
4819,-247.78181424592606,836
4820,-247.78181424592603,836
4821,-247.78181424592603,836
4822,-247.78181424592603,836
4823,-247.78181424592603,836
4824,-247.78181424592603,836
4825,-247.78181424592603,836
4826,-248.3223534306042,837
4827,-248.3223534306042,837
4828,-248.3223534306042,837
4829,-248.3223534306042,837
4830,-248.3223534306042,837
4831,-248.32235343060424,837
4832,-248.32235343060424,837
4833,-248.32235343060424,837
4834,-248.32235343060424,837
4835,-248.54800954582902,838
4836,-248.93175490443852,839
4837,-249.26697322216032,840
4838,-249.26697322216032,840
4839,-249.2669732221603,840
4840,-249.2669732221603,840
4841,-249.26697322216032,840
4842,-249.2669732221603,840
4843,-249.78367134575677,841
4844,-249.78367134575677,841
4845,-250.07026659765353,842
4846,-250.27538044058053,843
4847,-250.27538044058053,843
4848,-250.27538044058053,843
4849,-250.27538044058053,843
4850,-250.626514213606,844
4851,-250.626514213606,844
4852,-250.626514213606,844
4853,-250.626514213606,844
4854,-250.626514213606,844
4855,-250.626514213606,844
4856,-250.626514213606,844
4857,-250.626514213606,844
4858,-250.626514213606,844
4859,-250.626514213606,844
4860,-250.626514213606,844
4861,-250.81059390199013,845
4862,-250.81059390199013,845
4863,-250.81059390199013,845
4864,-250.81059390199013,845
4865,-250.81059390199013,845
4866,-250.81059390199013,845
4867,-250.81059390199013,845
4868,-250.81059390199013,845
4869,-251.19433926059963,846
4870,-251.19433926059963,846
4871,-251.19433926059963,846
4872,-251.19433926059963,846
4873,-251.56164589286837,847
4874,-251.5616458928684,847
4875,-251.5616458928684,847
4876,-251.5616458928684,847
4877,-251.5616458928684,847
4878,-251.5616458928684,847
4879,-251.5616458928684,847
4880,-251.5616458928684,847
4881,-251.56164589286837,847
4882,-251.73016106471326,848
4883,-251.73016106471326,848
4884,-251.73016106471326,848
4885,-251.73016106471326,848
4886,-251.73016106471326,848
4887,-251.73016106471326,848
4888,-251.73016106471326,848
4889,-251.73016106471326,848
4890,-251.73016106471326,848
4891,-251.73016106471326,848
4892,-251.73016106471326,848
4893,-251.7301610647132,848
4894,-251.7301610647132,848
4895,-252.13061990429398,849
4896,-252.13061990429398,849
4897,-252.13061990429398,849
4898,-252.130619904294,849
4899,-252.130619904294,849
4900,-252.130619904294,849
4901,-252.130619904294,849
4902,-252.130619904294,849
4903,-252.130619904294,849
4904,-252.130619904294,849
4905,-252.130619904294,849
4906,-252.130619904294,849
4907,-252.13061990429398,849
4908,-252.13061990429398,849
4909,-252.13061990429398,849
4910,-252.13061990429398,849
4911,-252.13061990429398,849
4912,-252.13061990429398,849
4913,-252.13061990429398,849
4914,-252.13061990429398,849
4915,-252.13061990429398,849
4916,-252.13061990429398,849
4917,-252.13061990429398,849
4918,-252.13061990429398,849
4919,-252.54960129194285,850
4920,-252.54960129194285,850
4921,-252.66801187682677,851
4922,-252.66801187682677,851
4923,-252.66801187682677,851
4924,-252.66801187682677,851
4925,-252.66801187682677,851
4926,-252.66801187682677,851
4927,-252.74086593011333,852
4928,-252.74086593011333,852
4929,-253.05079275599007,853
4930,-253.05079275599007,853
4931,-253.05079275599007,853
4932,-253.05079275599007,853
4933,-253.57044011281707,854
4934,-253.5704401128171,854
4935,-253.5704401128171,854
4936,-253.5704401128171,854
4937,-253.5704401128171,854
4938,-253.5704401128171,854
4939,-253.5704401128171,854
4940,-253.57044011281712,854
4941,-253.81996370944552,855
4942,-253.81996370944552,855
4943,-253.81996370944552,855
4944,-253.81996370944552,855
4945,-253.81996370944552,855
4946,-253.81996370944552,855
4947,-253.81996370944552,855
4948,-253.81996370944552,855
4949,-254.05636921682495,856
4950,-254.05636921682495,856
4951,-254.05636921682495,856
4952,-254.12518286057494,857
4953,-254.12518286057494,857
4954,-254.12518286057494,857
4955,-254.2957791986234,858
4956,-254.2957791986234,858
4957,-254.2957791986234,858
4958,-254.2957791986234,858
4959,-254.2957791986234,858
4960,-254.42841477443704,859
4961,-254.42841477443704,859
4962,-254.7274534355863,860
4963,-254.72745343558628,860
4964,-254.76817087660623,861
4965,-254.76817087660623,861
4966,-254.76817087660623,861
4967,-254.76817087660623,861
4968,-254.9477358846364,862
4969,-254.94773588463642,862
4970,-254.94773588463642,862
4971,-255.03828951502047,863
4972,-255.03828951502047,863
4973,-255.03828951502047,863
4974,-255.03828951502047,863
4975,-255.03828951502047,863
4976,-255.03828951502047,863
4977,-255.03828951502047,863
4978,-255.03828951502047,863
4979,-255.03828951502047,863
4980,-255.03828951502047,863
4981,-255.03828951502047,863
4982,-255.16066274307394,864
4983,-255.16066274307394,864
4984,-255.67400093070873,865
4985,-255.67400093070873,865
4986,-255.67400093070873,865
4987,-255.67400093070873,865
4988,-255.67400093070873,865
4989,-255.67400093070873,865
4990,-255.67400093070876,865
4991,-255.67400093070876,865
4992,-255.67400093070876,865
4993,-256.181069505331,866
4994,-256.181069505331,866
4995,-256.181069505331,866
4996,-256.181069505331,866
4997,-256.4649945286722,867
4998,-256.4649945286722,867
4999,-256.4649945286722,867
